city_name,hours_congestion,inner_time,inner_mile_speed,graph_area,n,m,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,degree_centrality_avg,clustering_coefficient_avg,clustering_coefficient_weighted_avg,pagerank_max_node,pagerank_max,pagerank_min_node,pagerank_min,cluster,x-tsne,y-tsne
"omaha, ne",35,3,21,470249544.0766935,16340,44170,5.406364749082007,14226,3.0619951040391675,6059127.406999973,137.17743733303087,3443909.4349999963,139.2660210683811,24729,34.74750843636138,30.252022950775824,12884.919258979191,7323.578466751953,1.04365177446,0.0013131084446456874,2.9286780905752807,0.03194701865977548,0.0003308871258388353,0.050797633618931685,0.0013255416746482027,133949543,0.00026120877327720916,133900849,9.274852646685723e-06,0,0.09858112,2.7986732
"orlando, fl",74,4,15,505027705.19941515,8230,19633,4.771081409477522,7204,2.9756986634264884,2728740.7799999863,138.98745887026874,1717073.8589999997,143.79648764760069,11941,16.296135667943812,14.264563955269404,5403.150662640412,3399.9597275994915,1.0681603283299999,0.0037182295115366975,2.5542770352369373,0.08431103994421596,0.000579788723961316,0.06163628999594883,0.0016252775726636273,561189036,0.0004945649041850344,27337011,1.8793203963349842e-05,0,-2.4993618,0.6955598
oslo,113,7,8,540771260.7365166,9563,21778,4.554637666004392,7638,2.7007215309003456,3279083.848999993,150.56864032509841,1837216.0939999945,141.72769374373172,12963,17.68400189569142,14.124271303909971,6063.716930026875,3397.3996537792214,1.1180446885,0.0086325649738268,2.5447523441039985,0.05968336814971504,0.0004763268841251199,0.08412980584893315,0.0006478160497634719,1633421263,0.00044789164684169805,103132,1.5781140536702908e-05,0,-2.9821982,-1.4927303
"ottawa, on",107,6,10,165037778.58136573,6497,16398,5.047868246883176,5807,3.0226258273049105,2191024.8690000055,133.6153719356022,1294147.5619999948,132.88300256699813,9739,39.366744122751854,35.18588319544713,13275.898935587056,7841.523153815135,1.08447381765,0.00500060983046713,2.6832153301523984,0.03321897122857738,0.0007770733138674542,0.08534708326920046,0.0022297077365078482,900984750,0.0006434065270692253,899981347,2.332137617833403e-05,0,-4.03516,-1.6795529
palermo,119,6,10,194216003.24648082,8269,18319,4.430765509735156,6904,2.8071108961180307,1988159.106999993,108.52989284349545,1227410.4219999989,105.8842669082125,11592,42.57630608073918,35.548049000051186,10236.844924034442,6319.821237605658,1.08324855111,0.00169223210873956,2.43622364655138,0.04360083080658197,0.0005358932643608107,0.04381827709920549,0.00046326150237511776,513405534,0.0005465156238957389,262346946,1.8230106010745473e-05,1,-1.772428,-2.134959
paris,237,7,8,120379644.25539264,10681,20896,3.912742252598072,10162,3.1405299129295017,1930173.1880000043,92.37046267228195,1568258.9030000032,94.35974145607719,16620,88.72762555552681,84.41626541477983,16034.049609791391,13027.608718238509,1.02139487642,0.002153522205206738,1.9986237243703773,0.10720783685688098,0.0003663616341383775,0.06587175268946692,0.003023994547598597,1758970671,0.0005027128343909644,361136,1.4188733595821426e-05,1,-1.8727942,-5.865343
"philadelphia, pa",112,6,10,495689292.4883155,24811,61684,4.972310668655033,23657,3.3215912296965056,6838567.369999955,110.86452516049472,4566377.315999963,110.9690720777634,41150,50.05353227512949,47.72546100651881,13796.076440689216,9212.1766299957,1.03313850327,0.003355813501069969,2.5914412961992634,0.033187909506153294,0.00020041558519369467,0.03787164295406678,0.0010482553454178305,110250592,0.0001978802433964109,109758248,6.06950715320941e-06,1,2.3171766,3.8204176
"phoenix, az",73,4,17,1830386198.3832397,48697,125301,5.146148633386041,39615,2.800521592705916,17292836.467000287,138.01036278242222,9495023.388000052,139.79922242671495,67919,26.6047679134674,21.64297350744422,9447.643607821596,5187.442626253904,1.07580786577,0.004357507122848181,2.851568542894418,0.04292744428333039,0.00010567908315644136,0.04779154284462565,0.0008503380677176674,41623349,8.310673304462123e-05,41231518,3.099153026714046e-06,2,4.2304544,2.5975888
"pittsburgh, pa",127,5,13,213674182.80518097,9307,24329,5.228107875792414,7685,2.888793381325884,3117544.58999999,128.14109046816515,1738918.598999996,131.12038900618276,13262,43.55697013937208,35.965973516823304,14590.179071106753,8138.178305731339,1.05506031884,0.0033704632331785114,2.910030084882332,0.035098318556291634,0.0005617996857717382,0.03934468167840878,0.001259357335905513,4006700738,0.000416590806300195,104213153,1.6261635840503776e-05,0,-0.28099605,4.9656143
"portland, or",116,5,13,445815592.4284746,20358,57366,5.635720601237843,17387,3.031437272816583,6848263.821000023,119.37844404351047,3697366.022,120.28648649879628,30738,45.664620856136125,39.00043043646914,15361.203011531587,8293.487452647127,1.0403016472,0.0007844367743959838,3.0897182106952807,0.03675016031457809,0.0002768443582668802,0.030687362871271082,0.0002839776898822375,40411033,0.0001801490119161065,37408086,7.395052484253905e-06,0,1.640643,4.0255604
porto alegre,113,5,12,605938332.0870541,17752,43504,4.901306894997747,15085,2.939556106354213,5142951.3930000365,118.2178970439508,3053859.009999977,117.07337588652392,26085,29.296710671622602,24.89527267245533,8487.582185609537,5039.884173495784,1.0415802805,0.0008275101140125046,2.701686194982769,0.03748197454667489,0.0002761144101739891,0.03952981823644335,0.0006490645640479919,297234267,0.00021535180833384373,293815452,8.479712753628763e-06,0,0.83018744,0.29024228
prague,143,5,11,556741208.3684127,20697,48092,4.64724356186887,17030,2.8062521138329233,5757183.641000051,119.71187808783272,3555350.1390000237,122.45471306055052,29034,37.1752614839751,30.58871832014764,10340.861345385352,6386.001405247768,1.06646955403,0.003243782749729685,2.58020727641688,0.04040374332340582,0.0002245479107977577,0.060205412792744085,0.0009352886221120297,29745832,0.00024605291565033964,6935883,7.279292986190517e-06,0,0.45237043,-0.7789873
"quebec city, qc",85,4,14,531441145.5544084,11605,31561,5.439207238259372,10530,3.0283498492029297,4890799.394000013,154.96338500047568,2766883.5649999985,157.2003616271802,17601,21.836848909945555,19.81404730906736,9202.899389541712,5206.378143930761,1.10495301117,0.006875574284718482,2.8192890995260163,0.028382358248703294,0.00046873554276615273,0.06883814447795603,0.001319618368158031,177507668,0.00032443072753390325,130153258,1.2981346746875494e-05,0,-1.1839969,1.8475996
"raleigh, nc",57,3,20,601867771.2052202,16729,39310,4.699623408452387,12353,2.624484428238389,5255317.033999979,133.68906217247462,2956631.3149999958,136.69123046694384,21630,27.79514172440357,20.52444173121868,8731.680421226709,4912.426709739647,1.07917142328,0.007835156448740778,2.728115846733236,0.0357015572367425,0.00028094353230819294,0.04379221710801663,0.0013381606668890773,195449333,0.00023162220409034013,170550609,9.039563054465351e-06,0,0.3781463,1.2083707
"reno, nv",52,3,19,569833401.1366272,8277,19980,4.827836172526277,6594,2.7891748217953363,2958695.906000003,148.0828781781783,1708849.201999993,149.92535550096446,11398,14.525298066926494,11.571803244329267,5192.212144985524,2998.857558351986,1.08642600981,0.005005005005005005,2.7064697354113747,0.03577695759588883,0.0005833538149500919,0.06768555434738796,0.0013143847704115785,3028496642,0.00047224204115638006,91855129,1.8408369146303197e-05,0,-2.3410246,1.5203432
rio de janeiro,199,5,13,1439490458.9996927,63269,157519,4.979342173892428,52471,2.808247324914255,16694308.51799996,105.9828244084838,9633884.98500003,108.30796282139237,88949,43.952358005877905,36.45109258762458,11597.373510624651,6692.566056807804,1.05843660797,0.0018791383896545812,2.7431928221826287,0.04257126855198557,7.870237993759879e-05,0.041685501588456714,0.0003303481461159521,349338299,6.88530849511201e-05,145760586,2.3748028325229914e-06,2,4.6393743,3.7811546
rome,254,8,8,1781679401.6494622,42436,88526,4.1722122725987365,35599,2.820011311150909,11217084.30600004,126.70948993516072,7225343.989999987,120.91007045081808,59758,23.81797755573373,19.98058683680284,6295.792775970451,4055.3558531971753,1.07293875272,0.003264577638207984,2.289664043108021,0.04036034884288675,9.832007240715019e-05,0.06245685379439904,0.0005164641693629183,296361339,0.00011955486270410989,31409190,3.5497341344280905e-06,2,3.0423007,-1.3869613
rostov-on-don,237,7,8,331743277.41901124,7827,20553,5.251820620927559,6797,2.989523444487032,3025575.896000014,147.20848031917552,1709381.6939999997,146.57706173898129,11662,23.593545168103102,20.488734701366653,9120.23272796734,5152.724441921246,1.0358971749099999,0.00029192818566632606,2.865359226608734,0.030684959712872505,0.0006710734246009672,0.03765171841062991,0.000792083634201467,1837676997,0.000555139473820534,906562378,1.91890006807204e-05,0,-4.854898,1.6081823
rotterdam,81,5,13,162011911.07383528,11406,25604,4.4895668946168685,9811,2.9162721374715064,2434593.1870000027,95.0864391110765,1623510.27999999,97.60191655645005,16634,70.40223107300939,60.557275912440396,15027.248125543447,10020.931604591044,1.07771584087,0.006912982346508357,2.4277003331579725,0.054614126140551465,0.00039364900435039373,0.05626570810684448,0.0005728900904531313,44395827,0.0004078568511511328,44157300,1.3292252799759058e-05,1,-0.82139426,-3.1430264
"sacramento, ca",69,4,15,389584488.71185696,13693,35793,5.227926677864604,11368,2.8726356532534867,4909811.379000008,137.17239066297898,2774255.964000008,142.13833200123003,19518,35.147703249878525,29.179806510232897,12602.687019788882,7121.063708601326,1.07518436271,0.0013689827619925686,2.8697960028237963,0.03297803043661037,0.000381823450033906,0.04486720708878012,0.001943346566474793,90667650,0.00039906458532713287,90242235,1.1038628523145185e-05,0,-0.47518665,2.487032
saint petersburg,200,6,11,867911590.2396469,13066,27964,4.280422470534211,11963,3.0790601561304154,4758306.243999958,170.15828365040616,3390216.278999988,169.29073599320824,20026,15.054528764147776,13.78366199337975,5482.4780513486385,3906.1769852202174,1.03937948635,0.00042912315834644544,2.2684855762806277,0.04033502826384066,0.0003276251412578012,0.05985436574752395,0.0007783414909781089,106191031,0.00042577304681745183,699900,1.155691116972683e-05,0,1.3820432,-1.1895006
"san antonio, tx",60,4,17,1945408593.5509079,38687,99408,5.139090650606146,32699,2.918189572724688,15770210.84899995,158.64126477748218,9177640.075000064,163.27996148235238,56208,19.886310838889397,16.80829421048012,8106.374620364433,4717.589973347622,1.05973349112,0.002203042008691453,2.8080578316574365,0.032078857506940006,0.0001328410962778883,0.05153152221676288,0.001139863322408935,4620708502,0.00011121618199165664,149465111,3.910143107787168e-06,2,4.2016582,2.2257986
"san diego, ca",56,4,15,1643379362.8164089,30707,75274,4.902725762855375,23468,2.7558211482723807,10996700.788000006,146.0889654860909,6572447.914000005,155.8707943366695,42166,18.68527784563061,14.280330233538256,6691.516905234807,3999.3491841933583,1.07748669669,0.0037728830671945155,2.8054873481616496,0.03324420428384714,0.00015966670236620059,0.040042986941088335,0.0007328459688583263,49295475,0.00014934802250814137,48948364,4.9218654991881435e-06,2,2.8903768,1.525694
san juan,102,3,18,91092766986.40804,38459,90202,4.690813593697183,33915,2.478951610806313,18768435.106999934,208.07116368816585,9700343.734999957,203.36150387840576,47700,0.4221959796845173,0.3723127655685381,206.036502434934,106.48862753776429,1.08310100394,0.0009866743531185562,2.5477504181942607,0.07366043379349392,0.00012197237489457048,0.020414814044394013,3.140997514410165e-05,2378040410,0.0001208802590300173,4453539485,3.903612704658648e-06,2,5.5895476,0.01877357
"saskatoon, sk",42,4,17,249512638.3148499,6644,17630,5.307043949428056,5984,3.1059602649006623,2676744.151,151.8289365286443,1567559.253000001,151.74823359148118,10330,26.6279096917576,23.98275309986115,10727.890054299873,6282.484380698829,1.09706461551,0.0044809982983550775,2.7722757375075386,0.030798112367433357,0.0007988926613620772,0.08338852097130182,0.0015806138321983998,1770770872,0.0006983453324270928,26404075,2.2661714116229826e-05,0,-2.5862913,1.6445386
"seattle, wa",138,6,10,308415525.98125315,15727,45839,5.829338081007185,13610,3.112100209830228,5583389.309999999,121.80434368114484,2998436.62599999,122.88171083152288,24401,50.9928932726816,44.12877709933214,18103.463800131067,9722.06770868678,1.02619488375,0.0007199109928227057,3.1883067336428015,0.03663396669347504,0.0003706815516346692,0.03784029285396369,0.0007860662522698039,1315179681,0.0002955311896085368,53082879,9.560715050950855e-06,0,1.2197225,4.425119
sheffield,149,6,10,331832389.88014257,16653,38202,4.588002161772653,11682,2.4566144238275385,3754432.058999974,98.2784162871047,1985176.477000011,97.00349264598148,20465,50.18497442644175,35.204519981366275,11314.242290681961,5982.467467136206,1.06080829799,0.0025391340767499087,2.699064232670784,0.06790380668350236,0.0002755225895851431,0.037376648852058714,0.0007615043698933507,1198396268,0.00023770768554731602,318428,9.02792618112007e-06,1,0.36567104,-2.5925658
singapore,105,4,15,772475813.8142202,22200,43158,3.888108108108108,19691,2.973918918918919,5744442.992999981,133.10262275823678,4421924.087000016,133.89626304314962,33025,28.738763859005537,25.490765727372885,7436.404985466012,5724.352799042438,1.08184591063,0.0036377960053755967,2.0860623123123183,0.039135207348391376,0.00017514789441448373,0.11325525525525425,0.0009080197478392943,395054088,0.00020585456792371367,239886623,6.800215074265208e-06,0,0.99142474,-1.4859895
sochi,115,4,15,669548214.3688103,4259,9301,4.367691946466307,3014,2.464897863348204,2054134.0199999902,220.850878400171,1150696.6099999978,220.7359696911563,5213,6.36100568801457,4.501542884169035,3067.940405063201,1718.616501852329,1.16079247615,0.0026878830233308245,2.5840690302888008,0.03103769891446106,0.0010257613777516,0.04807075213273878,0.0008454474036883131,2193189202,0.0008869480912482658,571528800,3.527827782003467e-05,0,-5.20623,0.17553408
southampton,111,6,11,56571367.57864527,5630,12850,4.5648312611012445,3928,2.4493783303730017,1111559.8710000021,86.50271369649822,592463.4209999993,85.97640705267729,6891,99.52030931854704,69.43441829542678,19648.806782949283,10472.84954135781,1.0599247945499999,0.0043579766536964975,2.682137359384256,0.07377897648630254,0.000810948882767996,0.034381290704559066,0.0015286926197999092,596428,0.0006718239216435142,170457,2.6746470774980445e-05,1,-0.2747966,-4.945502
"st louis, mo",46,4,15,194145977.3887334,8851,24469,5.5290927578804645,7974,3.1807705344028925,3295692.7549999976,134.68849380849227,1950851.6299999931,139.29679614423372,14005,45.58940709998783,41.07218757375472,16975.333711916774,10048.375228984809,1.02285894953,0.0029424986717887943,2.9668869807554668,0.03309165598275357,0.0006247562438283532,0.04052649418144818,0.000408091835724098,1850742445,0.0003832127422033286,53158754,1.71060536666492e-05,0,-0.53450745,4.3404775
stockholm,135,7,9,313442072.3011917,12788,29786,4.658429777916797,9986,2.7000312793243664,3422154.0870000036,114.89136127711016,2027421.9200000009,116.84082065467965,17352,40.79860723901736,31.85915638792832,10917.979395285516,6468.2507524127695,1.09350420713,0.013160545222587793,2.6254978625794743,0.042401707978447264,0.00036430982856941696,0.05009905119382768,0.0011493867789238454,246113059,0.0003466961524356371,119740,1.1813152159480506e-05,1,-1.1279017,-1.6407095
stoke-on-trent,107,4,14,107287427.1957305,9506,21400,4.5024195245108345,6542,2.4185777403745004,1706444.9960000026,79.74042037383187,917762.3600000001,79.9792906318083,11475,88.60311267095322,60.976389974055955,15905.35853643725,8554.239615846827,1.05570921986,0.0022429906542056075,2.6733817238235686,0.08983662014990207,0.0004736895870079487,0.03361385791429963,0.0012909488945103149,3425609542,0.000423628787823165,14418831,1.5839998939468388e-05,1,0.75200325,-4.764644
stuttgart,108,4,13,216539881.54961723,9156,21589,4.715814766273481,7415,2.758082131935343,2608478.567999993,120.8244276251792,1500973.2359999968,119.01151569933373,12612,42.283204066046494,34.24311469525281,12046.180820516867,6931.624905576891,1.06788663292,0.003659270925008106,2.6488295471093672,0.05048061073055387,0.0005151081120998131,0.060755372485385074,0.0007631076054662117,490726,0.0004579215080919413,243657,1.648631123202098e-05,0,-1.4008498,-0.9741901
swansea,95,6,10,448990926.51018447,8449,18770,4.443129364421825,5597,2.360279322996804,2197833.4399999883,117.09288438998341,1166061.5689999964,116.07222466653359,10046,18.81775221087536,12.465730752073545,4895.050902437634,2597.071566820508,1.07125614674,0.00974960042621204,2.6728508304730294,0.0807431129865617,0.0005259386084778702,0.030871503530990094,0.0003723087287314839,93796567,0.0006216232027913752,365920,1.7800137251084188e-05,0,-3.5687945,0.08039299
"tampa, fl",87,5,13,543393088.8111135,13690,38391,5.608619430241052,12114,3.130241051862673,4884731.088999991,127.23635979786907,2771201.5420000083,129.82907200749628,21345,25.193548246909565,22.29325372264883,8989.313978371101,5099.810062110108,1.04712695174,0.0035424969393868353,3.0005466277087955,0.03825290206472592,0.00040971724963410037,0.042602873143413635,0.0011228404949035148,97805389,0.0003420561934988858,97754143,1.1094014958959523e-05,0,0.59677166,2.8682969
the hague,95,5,11,111879212.87298527,8365,19045,4.553496712492529,7793,3.109982068141064,1748769.1860000018,91.82300792859027,1225152.5189999982,94.48234125086745,12967,74.76813417964117,69.65547754476312,15630.867800127913,10950.671599655376,1.06341030895,0.00351798372276188,2.370649531779248,0.04502311489857737,0.0005444161540521377,0.058712891014145924,0.00153703694484655,45139599,0.0005935343981652276,27414614,1.8169838510431447e-05,1,-1.4032474,-3.7146783
"toledo, oh",36,3,22,251797212.9506839,9209,25721,5.5860571180367025,8214,3.040612444347921,3635964.3520000037,141.3617025776604,1995107.7809999974,142.65034899184886,13986,36.573081536862134,32.621488950351356,14440.050028322317,7923.470469034749,1.0443882557200002,0.007620232494848569,2.98269446555904,0.030814098170330456,0.0006066525975278194,0.04812321279907274,0.001688734510696353,63193037,0.00043612993282688176,63190493,1.6319382191855228e-05,0,-0.78948796,3.0584178
"toronto, on",164,6,10,712455601.8719305,27467,73263,5.334619725488769,24481,2.9915170932391604,11089796.748999987,151.36967840519756,6314133.110999952,152.89198292895426,41298,38.552577771628506,34.361439415561854,15565.596957708345,8862.493458413383,1.09494367394,0.010455482303481976,2.8126830985061604,0.02853879081992792,0.0001942263061781388,0.06700404121308871,0.001552988927757692,21292205,0.0001520858842202184,26658849,5.4752814931107585e-06,2,2.576414,2.5613935
toulouse,130,5,12,138605164.37203062,8906,19237,4.320008982708287,7969,2.8581854929261166,1974054.5850000056,102.61759032073637,1268168.5159999968,99.62046472898639,12730,64.25446007260864,57.49425020420147,14242.287391986629,9149.50407328331,1.08687692422,0.012060092530020274,2.273205329740255,0.061491175825459876,0.0004851217274237527,0.08534695710756933,0.0018709236610111465,359571795,0.0005541447508412546,635173,1.7147008344375098e-05,1,-1.62628,-3.2922769
"tucson, az",52,3,23,797907767.5240195,18726,48429,5.1723806472284535,15292,2.881661860514792,6619611.757999966,136.68693877635232,3694569.2349999975,137.95486482954323,26781,23.46887793573997,19.16512236427084,8296.211701937962,4630.3211791816275,1.06412024888,0.003758078837060439,2.8625057851828357,0.036507687465648364,0.00027622860599349654,0.04313076293210938,0.0006753784345003974,175388455,0.0002011406759013764,175024136,8.075651308341154e-06,0,0.7605218,1.7658224
"tulsa, ok",33,3,19,922220430.0659963,17700,46698,5.2766101694915255,15171,2.912429378531073,6958117.344000127,149.00246999871788,3897418.503999999,152.03504989272474,25635,19.19280838175895,16.450513896026276,7544.961179728137,4226.1246627567025,1.05384434274,0.002355561266007109,2.852853107344657,0.032335879031422814,0.00029813041242387475,0.04826365348399336,0.0009574960581482874,148344209,0.0002441705475065372,148064642,8.54411057108794e-06,0,0.7479818,1.8396057
turin,167,8,8,150840002.20719188,10786,23728,4.399777489338032,10034,3.2059150750973484,2293653.2949999813,96.66441735502279,1594061.164999993,92.86694815030546,17165,71.50623072243455,66.52081578610313,15205.86887720572,10567.894071033035,1.05038463141,0.0007164531355360756,2.329165894060196,0.046433974921027216,0.00040795340652184046,0.05757198484808354,0.0011653554847009448,439808308,0.0005044002842835579,262294804,1.4075515328381243e-05,1,-2.0426729,-4.4260845
utrecht,92,5,12,92820903.38092972,6493,14825,4.5664561835823205,5532,2.853534575696904,1403582.5560000048,94.67673227656022,926467.7290000005,100.29963505467148,9237,69.9519156084189,59.59864425470096,15121.405899701404,9981.240165244346,1.07979043656,0.004924114671163575,2.460590892756316,0.05135943183913804,0.0007033974404778673,0.049104163458083,0.0009768248818873226,45228147,0.0007886661759192822,45065984,2.3488439775289372e-05,1,-1.3096228,-3.5688758
valencia,136,6,10,278891656.49768996,8357,15526,3.7156874476486776,7687,3.0672490128036376,1479681.1569999843,95.30343662243878,1166472.3239999963,92.036635947609,12674,29.96504128143116,27.562674683542102,5305.576995675524,4182.5285799098765,1.05444900176,0.0014813860620893984,1.9336284950739893,0.05183690428779245,0.0004446729832035755,0.06371903793227174,0.0010684592918404443,254902191,0.0005433686105588764,29935857,1.8238365483138905e-05,1,-2.6363444,-2.854673
"vancouver, bc",102,4,13,142562666.41986123,7606,23003,6.0486458059426775,7050,3.316460688929792,2894843.6689999886,125.84635347563312,1568069.871999999,124.7867159000477,12566,53.3519762993179,49.451937011594964,20305.762663517995,10999.162062400528,1.02147783489,0.0018693213928618008,3.1990687176790233,0.033126299534990786,0.0007953511907879883,0.032255237093522814,0.0011821682898934002,256954549,0.0004597748781212963,251629152,1.98097748277917e-05,0,-1.2317152,4.5094504
warsaw,173,5,13,594146509.8536515,19400,44285,4.565463917525774,15460,2.72520618556701,5971915.14300006,134.85187180761116,3556882.2929999838,134.98092265948102,26351,32.65187908749738,26.020518076943787,10051.250060310957,5986.54075048948,1.04549909016,0.0019645478152873434,2.5693006872852475,0.05914689982562059,0.00023534532282728197,0.05851718213058505,0.0011221503740722028,31718360,0.0002800781767849579,32946682,7.79292151938083e-06,0,0.49878842,-0.87139046
"washington, dc",155,5,11,182889504.19234917,10164,27459,5.403187721369539,9507,3.2718417945690668,3341438.285000004,121.68827287956604,2003564.2020000003,121.14912335227964,16538,55.5745396373883,51.982206644298564,18270.257223103057,10955.052947668366,1.0374003868500001,0.0042244801340179895,2.8494359176177286,0.035119740980550145,0.0005316528309917522,0.07049483705327905,0.0012356921426727285,49749813,0.0006069758235380872,49768314,1.4890949854145792e-05,1,-0.3873056,0.05643246
wellington,118,5,12,8831659869.419867,13577,30903,4.552257494291816,9592,2.4662296530897843,9006282.018999973,291.43714263987226,4700676.230999992,278.49257841104287,16879,1.5373101093953072,1.0860925513235462,1019.7722910712114,532.2528607873992,1.1483470683700001,0.00954599877034592,2.666990744150621,0.036818521731406435,0.0003353165508464523,0.04292553583265798,0.00018499200691690388,319107249,0.00029521360948512666,3358595080,1.1054977118061516e-05,0,4.8716464,-0.96262854
"wichita, ks",22,3,18,1022820734.0262576,16384,43442,5.302978515625,13070,2.830810546875,6459759.827999999,148.698490585148,3491531.230999987,151.79910573453273,23001,16.01844727521861,12.778387810492385,6315.63245943562,3413.629695651392,1.05154275431,0.0023249389991252703,2.964184570312536,0.029663958866106982,0.00032368787863175553,0.03710734049479173,0.0006304148361117688,660612798,0.00026514915698554826,122134718,9.205627799001218e-06,0,0.6582745,1.7883887
vienna,109,5,11,442609000.07343537,16307,36650,4.495002146317534,14317,2.9883485619672534,4581927.010000018,125.01847230559395,3003114.3830000064,123.59512647131477,24298,36.84290196831611,32.34683433374513,10352.087303330502,6785.027829307008,1.0447524054700001,0.0019099590723055933,2.42845097197522,0.0451807224583023,0.0002756655308669893,0.048958232952837175,0.001119216473479708,60215987,0.00030330869334034295,621033,9.247971207950842e-06,0,0.072276324,-0.91942674
wiesbaden,57,5,13,199927619.8062417,4745,11164,4.705584826132771,3984,2.796417281348788,1492125.5159999975,133.65509817269776,864924.474,130.41683866103742,6632,23.733589208927608,19.927211677211297,7463.328565838376,4326.188021636205,1.06868026775,0.003851666069509136,2.571278538812781,0.039332140081511,0.0009919023663854166,0.06654724271162618,0.0014540385668383375,1582630546,0.000809303060266625,2387632,3.1904070200984835e-05,0,-3.711012,-0.7719726
"winnipeg, mb",94,4,15,559458196.1221427,15602,41555,5.326881169080887,14520,3.1755544161005003,6174017.595999966,148.57460223799703,3575623.2499999977,142.8706297199024,25027,27.88769582453972,25.95368179543114,11035.708545866108,6391.225072372265,1.10191252793,0.020623270364577062,2.7224308849292904,0.0328358235033215,0.00034144485411708846,0.0772422339016367,0.0014832820652862073,501847108,0.00028634056474696404,128869912,9.679114556505227e-06,0,-1.9744074,2.7343504
vladivostok,93,4,14,371394743.93640715,2109,4773,4.526315789473684,1696,2.656235182550972,1534939.0329999984,321.5878971296875,860820.5750000008,307.5457574133622,2799,5.678594095454184,4.5665697420058295,4132.904565991439,2317.804947577278,1.13978691759,0.001466582861931699,2.520033191085819,0.02140920698539504,0.002147208628782618,0.08874664137822069,0.0016198312848565767,257162797,0.0018902616752686687,1519151789,7.132514576445836e-05,0,-5.776841,-0.35454595
volgograd,116,5,13,1529946538.9826267,9711,26634,5.485325919060858,8135,2.898259705488621,4418352.754999997,165.89144533303286,2350774.653000004,167.86451392459327,14004,6.347280609201911,5.317179256086658,2887.913167173856,1536.5077099773735,1.06315680663,0.0009761958399038822,3.01543610338787,0.03135771553086871,0.0005649151306963157,0.044238492431263,0.000660275701250776,419065980,0.000423403959032811,419069370,1.5469147428389186e-05,0,-0.65556073,1.185963
wollongong,47,3,17,692046258.8586426,5938,13991,4.712361064331425,4681,2.6414617716402833,2343093.1680000117,167.47145793724624,1322647.4010000043,168.12602021100858,7867,8.580351275640515,6.763998706849655,3385.746455539488,1911.2124140102728,1.09279447128,0.005575012508040884,2.646766588076801,0.13545704216676002,0.0007937276510580432,0.06211968114965704,0.0004755479297796833,258988327,0.0005986452033264608,12233210,2.536816421697697e-05,0,-3.8839202,0.9837813
wuppertal,66,4,14,217668988.043374,6083,13818,4.543153049482164,4693,2.6279796153213875,1880064.23,136.05907005355334,1073111.864000001,134.77918412459192,7962,27.94610318484077,21.56026010956069,8637.262693688674,4930.017241528988,1.08792062346,0.002822405557967868,2.582941531042811,0.048173343317922376,0.0007469834017563464,0.05525234259411454,0.0008186191542381233,6288237,0.0007367105923888965,165327,2.485009785787743e-05,0,-2.8129544,-0.28369778
zaragoza,77,6,10,24940641021.40913,34520,80286,4.651564310544613,29769,2.8576477404403247,17506195.550000284,218.04792305009946,9964600.090999966,202.06842193741952,49313,1.3840863180047345,1.1935940208772575,701.9144189186197,399.5326376112915,1.11306107725,0.0017562215081085124,2.5020582271146603,0.05336876768632241,0.00013475373882623008,0.08087582078022827,0.00025926142316977,4788390364,0.0001731352414322836,1313192752,4.370488136681643e-06,2,4.915803,-0.22343652
zurich,156,7,9,94922437.83776,4763,10736,4.508083140877599,4024,2.787738820071384,1236487.1150000002,115.17204871460508,749970.5159999994,113.66634070930576,6598,50.177809467355324,42.39250583595168,13026.28907522777,7900.877106441764,1.04623939667,0.0010245901639344263,2.485772272377353,0.05784521240681712,0.0009466785260137807,0.04877178249002753,0.0011795752433247837,109864590,0.0011179899371988062,453763,3.1831229303204965e-05,1,-3.3772159,-3.6840463
